ram_code,brand,name,memory,memory_type,clock
3075,PANRAM,Panram Falcon,16.0,DDR3,2133
3076,PANRAM,Panram Hercules,8.0,DDR3,1600
3077,PANRAM,Panram Hercules,8.0,DDR3,1866
3079,PANRAM,Panram Hercules,16.0,DDR3,1866
3078,PANRAM,Panram Hercules,8.0,DDR3,2133
3080,PANRAM,Panram Light Sword Red Led,16.0,DDR3,2400
3081,PANRAM,Panram Memory,2.0,DDR3,1333
3082,PANRAM,Panram Memory,4.0,DDR3,1333
3083,PANRAM,Panram Memory,8.0,DDR3,1333
3084,PANRAM,Panram Ninja,4.0,DDR3,1600
3085,PANRAM,Panram Ninja,8.0,DDR3,1600
3087,PANRAM,Panram Ninja,16.0,DDR3,1600
3086,PANRAM,Panram Ninja,8.0,DDR3,1866
3088,PANRAM,Panram Ninja,16.0,DDR3,1866
3090,PANRAM,Panram Ninja-V,8.0,DDR4,2133
3097,PANRAM,Panram Ninja-V,16.0,DDR4,2133
3104,PANRAM,Panram Ninja-V,32.0,DDR4,2133
3089,PANRAM,Panram Ninja-V,4.0,DDR4,2400
3091,PANRAM,Panram Ninja-V,8.0,DDR4,2400
3098,PANRAM,Panram Ninja-V,16.0,DDR4,2400
3105,PANRAM,Panram Ninja-V,32.0,DDR4,2400
3092,PANRAM,Panram Ninja-V,8.0,DDR4,2666
3099,PANRAM,Panram Ninja-V,16.0,DDR4,2666
3093,PANRAM,Panram Ninja-V,8.0,DDR4,3000
3100,PANRAM,Panram Ninja-V,16.0,DDR4,3000
3101,PANRAM,Panram Ninja-V,16.0,DDR4,3200
3094,PANRAM,Panram Ninja-V,8.0,DDR4,3466
3102,PANRAM,Panram Ninja-V,16.0,DDR4,3466
3095,PANRAM,Panram Ninja-V,8.0,DDR4,3600
3103,PANRAM,Panram Ninja-V,16.0,DDR4,3600
3096,PANRAM,Panram Ninja-V,8.0,DDR4,3866
3106,PANRAM,Panram Ninja-V White,8.0,DDR4,2400
3107,PANRAM,Panram Performance Blue,8.0,DDR3,1600
3108,PANRAM,Panram Performance Blue,8.0,DDR3,1866
3109,PANRAM,Panram Performance Blue,16.0,DDR3,1866
3110,PANRAM,Panram Performance Blue,16.0,DDR3,2133
3111,PANRAM,Panram Value,4.0,DDR3,1600
3112,PANRAM,Panram Value,8.0,DDR4,3000
3113,PAREEMA,Pareema,2.0,DDR3,1333
3114,PAREEMA,Pareema,4.0,DDR3,1333
3116,PAREEMA,Pareema,8.0,DDR3,1333
3118,PAREEMA,Pareema,16.0,DDR3,1333
3115,PAREEMA,Pareema,4.0,DDR3,1600
3117,PAREEMA,Pareema,8.0,DDR3,1600
3119,PAREEMA,Pareema,16.0,DDR3,1600
3121,PATRIOT,Patriot,2.0,DDR2,667
3123,PATRIOT,Patriot,4.0,DDR2,667
3120,PATRIOT,Patriot,1.0,DDR2,800
3122,PATRIOT,Patriot,2.0,DDR2,800
3125,PATRIOT,Patriot,4.0,DDR3,1066
3124,PATRIOT,Patriot,2.0,DDR3,1333
3126,PATRIOT,Patriot,4.0,DDR3,1333
3128,PATRIOT,Patriot,8.0,DDR3,1333
3131,PATRIOT,Patriot,16.0,DDR3,1333
3127,PATRIOT,Patriot,4.0,DDR3,1600
3129,PATRIOT,Patriot,8.0,DDR3,1600
3130,PATRIOT,Patriot,8.0,DDR3,1866
3132,PATRIOT,Patriot,16.0,DDR3,2400
3133,PATRIOT,Patriot,4.0,DDR4,2133
3134,PATRIOT,Patriot,8.0,DDR4,2133
3136,PATRIOT,Patriot,16.0,DDR4,2133
3135,PATRIOT,Patriot,8.0,DDR4,2400
3137,PATRIOT,Patriot,16.0,DDR4,2666
3139,PATRIOT,Patriot,32.0,DDR4,2666
3138,PATRIOT,Patriot,16.0,DDR4,2800
3140,PATRIOT,Patriot,32.0,DDR4,2800
3141,PATRIOT,Patriot Extreme Performance,2.0,DDR2,800
3142,PATRIOT,Patriot Extreme Performance,4.0,DDR2,800
3144,PATRIOT,Patriot Extreme Performance,6.0,DDR3,1333
3146,PATRIOT,Patriot Extreme Performance,16.0,DDR3,1600
3143,PATRIOT,Patriot Extreme Performance,4.0,DDR3,1866
3145,PATRIOT,Patriot Extreme Performance,8.0,DDR3,1866
3148,PATRIOT,Patriot Extreme Performance,16.0,DDR4,2133
3150,PATRIOT,Patriot Extreme Performance,32.0,DDR4,2133
3147,PATRIOT,Patriot Extreme Performance,8.0,DDR4,2400
3149,PATRIOT,Patriot Extreme Performance,16.0,DDR4,2400
3151,PATRIOT,Patriot Extreme Performance,32.0,DDR4,2666
3153,PATRIOT,Patriot G,8.0,DDR3,1333
3154,PATRIOT,Patriot G,8.0,DDR3,1600
3152,PATRIOT,Patriot G,4.0,DDR3,2000
3156,PATRIOT,Patriot G2,16.0,DDR3,1333
3158,PATRIOT,Patriot G2,32.0,DDR3,1333
3155,PATRIOT,Patriot G2,8.0,DDR3,1600
3157,PATRIOT,Patriot G2,16.0,DDR3,1600
3159,PATRIOT,Patriot Gamer,4.0,DDR3,1600
3160,PATRIOT,Patriot Gamer,6.0,DDR3,1600
3161,PATRIOT,Patriot Gamer,12.0,DDR3,1600
3162,PATRIOT,Patriot Gamer,24.0,DDR3,1600
3163,PATRIOT,Patriot Gamer 2,4.0,DDR3,1333
3165,PATRIOT,Patriot Gamer 2,8.0,DDR3,1333
3167,PATRIOT,Patriot Gamer 2,16.0,DDR3,1333
3169,PATRIOT,Patriot Gamer 2,32.0,DDR3,1333
3164,PATRIOT,Patriot Gamer 2,4.0,DDR3,1600
3166,PATRIOT,Patriot Gamer 2,8.0,DDR3,1600
3170,PATRIOT,Patriot Gamer 2,32.0,DDR3,1600
3168,PATRIOT,Patriot Gamer 2,16.0,DDR3,1866
3171,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",8.0,DDR3,1600
3174,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",16.0,DDR3,1600
3177,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",32.0,DDR3,1600
3172,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",8.0,DDR3,1866
3175,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",16.0,DDR3,1866
3178,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",32.0,DDR3,1866
3173,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",8.0,DDR3,2133
3176,PATRIOT,"Patriot Intel Extreme Master, Limited Ed",16.0,DDR3,2133
3179,PATRIOT,Patriot Mac,8.0,DDR3,1333
3180,PATRIOT,Patriot Mac,16.0,DDR3,1333
3181,PATRIOT,Patriot Sector 5,4.0,DDR3,1333
3182,PATRIOT,Patriot Sector 5,4.0,DDR3,1600
3183,PATRIOT,Patriot Signature,1.0,DDR2,667
3184,PATRIOT,Patriot Signature,1.0,DDR2,800
3185,PATRIOT,Patriot Signature,2.0,DDR2,800
3186,PATRIOT,Patriot Signature,4.0,DDR2,800
3187,PATRIOT,Patriot Signature,8.0,DDR2,800
3191,PATRIOT,Patriot Signature,4.0,DDR3,1066
3188,PATRIOT,Patriot Signature,1.0,DDR3,1333
3189,PATRIOT,Patriot Signature,2.0,DDR3,1333
3192,PATRIOT,Patriot Signature,4.0,DDR3,1333
3194,PATRIOT,Patriot Signature,8.0,DDR3,1333
3196,PATRIOT,Patriot Signature,16.0,DDR3,1333
3190,PATRIOT,Patriot Signature,2.0,DDR3,1600
3193,PATRIOT,Patriot Signature,4.0,DDR3,1600
3195,PATRIOT,Patriot Signature,8.0,DDR3,1600
3197,PATRIOT,Patriot Signature,16.0,DDR3,1600
3198,PATRIOT,Patriot Signature,4.0,DDR4,2133
3200,PATRIOT,Patriot Signature,8.0,DDR4,2133
3202,PATRIOT,Patriot Signature,16.0,DDR4,2133
3204,PATRIOT,Patriot Signature,32.0,DDR4,2133
3199,PATRIOT,Patriot Signature,4.0,DDR4,2400
3201,PATRIOT,Patriot Signature,8.0,DDR4,2400
3203,PATRIOT,Patriot Signature,16.0,DDR4,2400
3205,PATRIOT,Patriot Viper,4.0,DDR2,800
3206,PATRIOT,Patriot Viper,4.0,DDR2,1066
3207,PATRIOT,Patriot Viper,4.0,DDR3,1333
3213,PATRIOT,Patriot Viper,6.0,DDR3,1333
3220,PATRIOT,Patriot Viper,12.0,DDR3,1333
3225,PATRIOT,Patriot Viper,24.0,DDR3,1333
3208,PATRIOT,Patriot Viper,4.0,DDR3,1600
3214,PATRIOT,Patriot Viper,6.0,DDR3,1600
3216,PATRIOT,Patriot Viper,8.0,DDR3,1600
3221,PATRIOT,Patriot Viper,12.0,DDR3,1600
3223,PATRIOT,Patriot Viper,16.0,DDR3,1600
3226,PATRIOT,Patriot Viper,24.0,DDR3,1600
3209,PATRIOT,Patriot Viper,4.0,DDR3,1866
3217,PATRIOT,Patriot Viper,8.0,DDR3,1866
3224,PATRIOT,Patriot Viper,16.0,DDR3,1866
3215,PATRIOT,Patriot Viper,6.0,DDR3,2000
3218,PATRIOT,Patriot Viper,8.0,DDR3,2000
3222,PATRIOT,Patriot Viper,12.0,DDR3,2000
3210,PATRIOT,Patriot Viper,4.0,DDR3,2133
3211,PATRIOT,Patriot Viper,4.0,DDR3,2400
3219,PATRIOT,Patriot Viper,8.0,DDR3,2400
3212,PATRIOT,Patriot Viper,4.0,DDR3,2500
3229,PATRIOT,Patriot Viper,16.0,DDR4,2400
3230,PATRIOT,Patriot Viper,16.0,DDR4,2666
3227,PATRIOT,Patriot Viper,8.0,DDR4,3000
3231,PATRIOT,Patriot Viper,16.0,DDR4,3000
3232,PATRIOT,Patriot Viper,16.0,DDR4,3200
3228,PATRIOT,Patriot Viper,8.0,DDR4,3600
3233,PATRIOT,Patriot Viper 3,4.0,DDR3,1600
3234,PATRIOT,Patriot Viper 3,8.0,DDR3,1600
3238,PATRIOT,Patriot Viper 3,16.0,DDR3,1600
3242,PATRIOT,Patriot Viper 3,32.0,DDR3,1600
3235,PATRIOT,Patriot Viper 3,8.0,DDR3,1866
3239,PATRIOT,Patriot Viper 3,16.0,DDR3,1866
3243,PATRIOT,Patriot Viper 3,32.0,DDR3,1866
3236,PATRIOT,Patriot Viper 3,8.0,DDR3,2133
3240,PATRIOT,Patriot Viper 3,16.0,DDR3,2133
3244,PATRIOT,Patriot Viper 3,32.0,DDR3,2133
3237,PATRIOT,Patriot Viper 3,8.0,DDR3,2400
3241,PATRIOT,Patriot Viper 3,16.0,DDR3,2400
3245,PATRIOT,Patriot Viper 4,8.0,DDR4,2133
3260,PATRIOT,Patriot Viper 4,32.0,DDR4,2133
3246,PATRIOT,Patriot Viper 4,8.0,DDR4,2400
3252,PATRIOT,Patriot Viper 4,16.0,DDR4,2400
3261,PATRIOT,Patriot Viper 4,32.0,DDR4,2400
3247,PATRIOT,Patriot Viper 4,8.0,DDR4,2666
3253,PATRIOT,Patriot Viper 4,16.0,DDR4,2666
3262,PATRIOT,Patriot Viper 4,32.0,DDR4,2666
3248,PATRIOT,Patriot Viper 4,8.0,DDR4,2800
3254,PATRIOT,Patriot Viper 4,16.0,DDR4,2800
3263,PATRIOT,Patriot Viper 4,32.0,DDR4,2800
3249,PATRIOT,Patriot Viper 4,8.0,DDR4,3000
3255,PATRIOT,Patriot Viper 4,16.0,DDR4,3000
3264,PATRIOT,Patriot Viper 4,32.0,DDR4,3000
3250,PATRIOT,Patriot Viper 4,8.0,DDR4,3200
3256,PATRIOT,Patriot Viper 4,16.0,DDR4,3200
3265,PATRIOT,Patriot Viper 4,32.0,DDR4,3200
3257,PATRIOT,Patriot Viper 4,16.0,DDR4,3400
3251,PATRIOT,Patriot Viper 4,8.0,DDR4,3600
3258,PATRIOT,Patriot Viper 4,16.0,DDR4,3600
3259,PATRIOT,Patriot Viper 4,16.0,DDR4,3733
3266,PATRIOT,Patriot Viper Elite,4.0,DDR4,2133
3268,PATRIOT,Patriot Viper Elite,8.0,DDR4,2133
3274,PATRIOT,Patriot Viper Elite,16.0,DDR4,2133
3280,PATRIOT,Patriot Viper Elite,32.0,DDR4,2133
3269,PATRIOT,Patriot Viper Elite,8.0,DDR4,2400
3275,PATRIOT,Patriot Viper Elite,16.0,DDR4,2400
3281,PATRIOT,Patriot Viper Elite,32.0,DDR4,2400
3270,PATRIOT,Patriot Viper Elite,8.0,DDR4,2666
3276,PATRIOT,Patriot Viper Elite,16.0,DDR4,2666
3267,PATRIOT,Patriot Viper Elite,4.0,DDR4,2800
3271,PATRIOT,Patriot Viper Elite,8.0,DDR4,2800
3277,PATRIOT,Patriot Viper Elite,16.0,DDR4,2800
3282,PATRIOT,Patriot Viper Elite,32.0,DDR4,2800
3272,PATRIOT,Patriot Viper Elite,8.0,DDR4,3000
3278,PATRIOT,Patriot Viper Elite,16.0,DDR4,3000
3273,PATRIOT,Patriot Viper Elite,8.0,DDR4,3200
3279,PATRIOT,Patriot Viper Elite,16.0,DDR4,3200
3283,PATRIOT,Patriot Viper Xtreme,4.0,DDR3,1600
3286,PATRIOT,Patriot Viper Xtreme,6.0,DDR3,1600
3288,PATRIOT,Patriot Viper Xtreme,8.0,DDR3,1600
3293,PATRIOT,Patriot Viper Xtreme,12.0,DDR3,1600
3295,PATRIOT,Patriot Viper Xtreme,16.0,DDR3,1600
3284,PATRIOT,Patriot Viper Xtreme,4.0,DDR3,1866
3289,PATRIOT,Patriot Viper Xtreme,8.0,DDR3,1866
3296,PATRIOT,Patriot Viper Xtreme,16.0,DDR3,1866
3285,PATRIOT,Patriot Viper Xtreme,4.0,DDR3,2000
3287,PATRIOT,Patriot Viper Xtreme,6.0,DDR3,2000
3290,PATRIOT,Patriot Viper Xtreme,8.0,DDR3,2000
3294,PATRIOT,Patriot Viper Xtreme,12.0,DDR3,2000
3291,PATRIOT,Patriot Viper Xtreme,8.0,DDR3,2133
3297,PATRIOT,Patriot Viper Xtreme,16.0,DDR3,2133
3292,PATRIOT,Patriot Viper Xtreme,8.0,DDR3,2400
3298,PNY,Pny,1.0,DDR2,800
3299,PNY,Pny,2.0,DDR2,800
3300,PNY,Pny,4.0,DDR3,1333
3302,PNY,Pny,8.0,DDR3,1333
3301,PNY,Pny,4.0,DDR3,1600
3303,PNY,Pny,8.0,DDR3,1600
3306,PNY,Pny,16.0,DDR3,1600
3309,PNY,Pny,32.0,DDR3,1600
3304,PNY,Pny,8.0,DDR3,1866
3307,PNY,Pny,16.0,DDR3,1866
3310,PNY,Pny,32.0,DDR3,1866
3305,PNY,Pny,8.0,DDR3,2133
3308,PNY,Pny,16.0,DDR3,2133
3311,PNY,Pny,4.0,DDR4,2133
3313,PNY,Pny,8.0,DDR4,2133
3312,PNY,Pny,4.0,DDR4,2400
3314,PNY,Pny,8.0,DDR4,2400
3315,PNY,Pny Anarchy,4.0,DDR3,1600
3317,PNY,Pny Anarchy,8.0,DDR3,1600
3323,PNY,Pny Anarchy,16.0,DDR3,1600
3316,PNY,Pny Anarchy,4.0,DDR3,1866
3318,PNY,Pny Anarchy,8.0,DDR3,1866
3324,PNY,Pny Anarchy,16.0,DDR3,1866
3319,PNY,Pny Anarchy,8.0,DDR3,2133
3325,PNY,Pny Anarchy,16.0,DDR3,2133
3327,PNY,Pny Anarchy,32.0,DDR3,2133
3320,PNY,Pny Anarchy,8.0,DDR3,2400
3326,PNY,Pny Anarchy,16.0,DDR3,2400
3321,PNY,Pny Anarchy,8.0,DDR3,2800
3322,PNY,Pny Anarchy,8.0,DDR3,2933
3328,PNY,Pny Anarchy,4.0,DDR4,2133
3330,PNY,Pny Anarchy,8.0,DDR4,2133
3332,PNY,Pny Anarchy,16.0,DDR4,2133
3329,PNY,Pny Anarchy,4.0,DDR4,2400
3331,PNY,Pny Anarchy,8.0,DDR4,2400
3333,PNY,Pny Anarchy,16.0,DDR4,2400
3334,PNY,Pny Anarchy X,8.0,DDR3,2400
3337,PNY,Pny Anarchy X,16.0,DDR3,2400
3341,PNY,Pny Anarchy X,32.0,DDR3,2400
3338,PNY,Pny Anarchy X,16.0,DDR3,2666
3335,PNY,Pny Anarchy X,8.0,DDR3,2800
3339,PNY,Pny Anarchy X,16.0,DDR3,2800
3336,PNY,Pny Anarchy X,8.0,DDR3,2933
3340,PNY,Pny Anarchy X,16.0,DDR3,2933
3342,PNY,Pny Anarchy X,16.0,DDR4,2666
3343,PNY,Pny Anarchy X,16.0,DDR4,2800
3344,PNY,Pny Anarchy X,16.0,DDR4,3200
3345,PNY,Pny Nhs,4.0,DDR3,1600
3346,PNY,Pny Nhs,8.0,DDR3,1600
3347,PNY,Pny Nhs,16.0,DDR3,1600
3348,PNY,Pny Optima,4.0,DDR3,1066
3350,PNY,Pny Optima,8.0,DDR3,1066
3349,PNY,Pny Optima,4.0,DDR3,1333
3351,PNY,Pny Optima,8.0,DDR3,1333
3352,PNY,Pny Optima,8.0,DDR3,1600
3353,PNY,Pny Performance,2.0,DDR2,800
3354,PNY,Pny Performance,4.0,DDR3,1333
3357,PNY,Pny Performance,16.0,DDR3,1333
3355,PNY,Pny Performance,4.0,DDR3,1600
3356,PNY,Pny Performance,8.0,DDR3,1600
3358,PNY,Pny Performance,16.0,DDR3,1600
3359,PNY,Pny Premium,2.0,DDR2,800
3360,PNY,Pny Premium,2.0,DDR3,1333
3361,PNY,Pny Premium,4.0,DDR3,1333
3363,PNY,Pny Premium,8.0,DDR3,1333
3362,PNY,Pny Premium,4.0,DDR3,1600
3364,PNY,Pny Premium,8.0,DDR3,1600
3365,PNY,Pny Xlr8,4.0,DDR2,1066
3366,PNY,Pny Xlr8,4.0,DDR3,1600
3367,PNY,Pny Xlr8,6.0,DDR3,1600
3368,PNY,Pny Xlr8,8.0,DDR3,1600
3369,PNY,Pny Xlr8,16.0,DDR3,1600
3370,PNY,Pny Xlr8,16.0,DDR3,2133
3371,SAMSUNG,Samsung,1.0,DDR2,667
3373,SAMSUNG,Samsung,2.0,DDR2,667
3375,SAMSUNG,Samsung,4.0,DDR2,667
3377,SAMSUNG,Samsung,8.0,DDR2,667
3372,SAMSUNG,Samsung,1.0,DDR2,800
3374,SAMSUNG,Samsung,2.0,DDR2,800
3376,SAMSUNG,Samsung,4.0,DDR2,800
3383,SAMSUNG,Samsung,4.0,DDR3,800
3378,SAMSUNG,Samsung,1.0,DDR3,1066
3380,SAMSUNG,Samsung,2.0,DDR3,1066
3384,SAMSUNG,Samsung,4.0,DDR3,1066
3388,SAMSUNG,Samsung,8.0,DDR3,1066
3392,SAMSUNG,Samsung,16.0,DDR3,1066
3396,SAMSUNG,Samsung,32.0,DDR3,1066
3379,SAMSUNG,Samsung,1.0,DDR3,1333
3381,SAMSUNG,Samsung,2.0,DDR3,1333
3385,SAMSUNG,Samsung,4.0,DDR3,1333
3389,SAMSUNG,Samsung,8.0,DDR3,1333
3393,SAMSUNG,Samsung,16.0,DDR3,1333
3397,SAMSUNG,Samsung,32.0,DDR3,1333
3400,SAMSUNG,Samsung,64.0,DDR3,1333
3382,SAMSUNG,Samsung,2.0,DDR3,1600
3386,SAMSUNG,Samsung,4.0,DDR3,1600
3390,SAMSUNG,Samsung,8.0,DDR3,1600
3394,SAMSUNG,Samsung,16.0,DDR3,1600
3398,SAMSUNG,Samsung,32.0,DDR3,1600
3387,SAMSUNG,Samsung,4.0,DDR3,1866
3391,SAMSUNG,Samsung,8.0,DDR3,1866
3395,SAMSUNG,Samsung,16.0,DDR3,1866
3399,SAMSUNG,Samsung,32.0,DDR3,1866
3401,SAMSUNG,Samsung,4.0,DDR3L,1600
3402,SAMSUNG,Samsung,4.0,DDR4,2133
3404,SAMSUNG,Samsung,8.0,DDR4,2133
3407,SAMSUNG,Samsung,16.0,DDR4,2133
3410,SAMSUNG,Samsung,32.0,DDR4,2133
3403,SAMSUNG,Samsung,4.0,DDR4,2400
3405,SAMSUNG,Samsung,8.0,DDR4,2400
3408,SAMSUNG,Samsung,16.0,DDR4,2400
3411,SAMSUNG,Samsung,32.0,DDR4,2400
3412,SAMSUNG,Samsung,64.0,DDR4,2400
3406,SAMSUNG,Samsung,8.0,DDR4,2666
3409,SAMSUNG,Samsung,16.0,DDR4,2666
3413,SAMSUNG,Samsung,64.0,DDR4,2666
3414,SAMSUNG,Samsung Green,8.0,DDR4,2133
3415,SAMSUNG,Samsung Lr,32.0,DDR4,2400
3416,SAMSUNG,Samsung Lr,64.0,DDR4,2400
3417,SAMSUNG,Samsung Original,4.0,DDR2,667
3418,SAMSUNG,Samsung Original,8.0,DDR2,667
3419,SAMSUNG,Samsung Original,8.0,DDR3,1600
3420,SAMSUNG,Samsung Server,4.0,DDR2,533
3421,SAMSUNG,Samsung Server,2.0,DDR3,1066
3423,SAMSUNG,Samsung Server,4.0,DDR3,1066
3426,SAMSUNG,Samsung Server,16.0,DDR3,1066
3422,SAMSUNG,Samsung Server,2.0,DDR3,1333
3428,SAMSUNG,Samsung Server,32.0,DDR3,1333
3430,SAMSUNG,Samsung Server,64.0,DDR3,1333
3424,SAMSUNG,Samsung Server,4.0,DDR3,1600
3425,SAMSUNG,Samsung Server,8.0,DDR3,1600
3427,SAMSUNG,Samsung Server,16.0,DDR3,1600
3429,SAMSUNG,Samsung Server,32.0,DDR3,1600
3431,SAMSUNG,Samsung Server,8.0,DDR4,2133
3436,SAMSUNG,Samsung Server,32.0,DDR4,2133
3439,SAMSUNG,Samsung Server,64.0,DDR4,2133
3432,SAMSUNG,Samsung Server,8.0,DDR4,2400
3434,SAMSUNG,Samsung Server,16.0,DDR4,2400
3437,SAMSUNG,Samsung Server,32.0,DDR4,2400
3440,SAMSUNG,Samsung Server,64.0,DDR4,2400
3441,SAMSUNG,Samsung Server,128.0,DDR4,2400
3433,SAMSUNG,Samsung Server,8.0,DDR4,2666
3435,SAMSUNG,Samsung Server,16.0,DDR4,2666
3438,SAMSUNG,Samsung Server,32.0,DDR4,2666
3442,SAMSUNG,Samsung Server,128.0,DDR4,2666
3443,SILICON,Silicon Power,4.0,DDR3,1333
3445,SILICON,Silicon Power,8.0,DDR3,1333
3444,SILICON,Silicon Power,4.0,DDR3,1600
3446,SILICON,Silicon Power,8.0,DDR3,1600
3450,SILICON,Silicon Power,16.0,DDR3,1600
3447,SILICON,Silicon Power,8.0,DDR3,1866
3451,SILICON,Silicon Power,16.0,DDR3,1866
3448,SILICON,Silicon Power,8.0,DDR3,2133
3452,SILICON,Silicon Power,16.0,DDR3,2133
3449,SILICON,Silicon Power,8.0,DDR3,2400
3453,SILICON,Silicon Power,16.0,DDR3,2400
3454,SILICON,Silicon Power,4.0,DDR4,2133
3456,SILICON,Silicon Power,8.0,DDR4,2133
3458,SILICON,Silicon Power,16.0,DDR4,2133
3455,SILICON,Silicon Power,4.0,DDR4,2400
3457,SILICON,Silicon Power,8.0,DDR4,2400
3459,SILICON,Silicon Power,16.0,DDR4,2400
3460,SK,Sk Hynix,1.0,DDR3,1066
3461,SK,Sk Hynix,2.0,DDR3,1333
3462,SK,Sk Hynix,4.0,DDR3,1333
3464,SK,Sk Hynix,8.0,DDR3L,1333
3463,SK,Sk Hynix,4.0,DDR3L,1600
3465,SK,Sk Hynix,4.0,DDR4,2133
3466,SK,Sk Hynix,8.0,DDR4,2133
3467,SK,Sk Hynix,8.0,DDR4,2400
3469,SK,Sk Hynix,16.0,DDR4,2400
3468,SK,Sk Hynix,8.0,DDR4,2666
3470,SUPER,Super Talent,4.0,DDR3,1333
3471,TEAM GROUP,Team Group,2.0,DDR2,800
3475,TEAM GROUP,Team Group,8.0,DDR3,1066
3473,TEAM GROUP,Team Group,4.0,DDR3,1333
3476,TEAM GROUP,Team Group,8.0,DDR3,1333
3478,TEAM GROUP,Team Group,16.0,DDR3,1333
3482,TEAM GROUP,Team Group,32.0,DDR3,1333
3472,TEAM GROUP,Team Group,2.0,DDR3,1600
3474,TEAM GROUP,Team Group,4.0,DDR3,1600
3477,TEAM GROUP,Team Group,8.0,DDR3,1600
3479,TEAM GROUP,Team Group,16.0,DDR3,1600
3480,TEAM GROUP,Team Group,16.0,DDR3,1866
3481,TEAM GROUP,Team Group,16.0,DDR3,2133
3483,TEAM GROUP,Team Group,8.0,DDR3L,1866
3484,TEAM GROUP,Team Group,8.0,DDR4,2133
3485,TEAM GROUP,Team Group,8.0,DDR4,2400
3487,TEAM GROUP,Team Group,16.0,DDR4,2400
3492,TEAM GROUP,Team Group,32.0,DDR4,2400
3486,TEAM GROUP,Team Group,8.0,DDR4,3000
3488,TEAM GROUP,Team Group,16.0,DDR4,3000
3493,TEAM GROUP,Team Group,32.0,DDR4,3000
3489,TEAM GROUP,Team Group,16.0,DDR4,3200
3490,TEAM GROUP,Team Group,16.0,DDR4,3600
3491,TEAM GROUP,Team Group,16.0,DDR4,4000
3494,TEAM GROUP,Team Group Dark,8.0,DDR3,1600
3496,TEAM GROUP,Team Group Dark,16.0,DDR3,1600
3495,TEAM GROUP,Team Group Dark,8.0,DDR3,1866
3497,TEAM GROUP,Team Group Dark,16.0,DDR3,2400
3499,TEAM GROUP,Team Group Dark,8.0,DDR4,2400
3505,TEAM GROUP,Team Group Dark,16.0,DDR4,2400
3512,TEAM GROUP,Team Group Dark,32.0,DDR4,2400
3516,TEAM GROUP,Team Group Dark,64.0,DDR4,2400
3498,TEAM GROUP,Team Group Dark,4.0,DDR4,2666
3500,TEAM GROUP,Team Group Dark,8.0,DDR4,2666
3506,TEAM GROUP,Team Group Dark,16.0,DDR4,2666
3513,TEAM GROUP,Team Group Dark,32.0,DDR4,2666
3501,TEAM GROUP,Team Group Dark,8.0,DDR4,2800
3502,TEAM GROUP,Team Group Dark,8.0,DDR4,3000
3507,TEAM GROUP,Team Group Dark,16.0,DDR4,3000
3514,TEAM GROUP,Team Group Dark,32.0,DDR4,3000
3517,TEAM GROUP,Team Group Dark,64.0,DDR4,3000
3503,TEAM GROUP,Team Group Dark,8.0,DDR4,3200
3508,TEAM GROUP,Team Group Dark,16.0,DDR4,3200
3515,TEAM GROUP,Team Group Dark,32.0,DDR4,3200
3518,TEAM GROUP,Team Group Dark,64.0,DDR4,3200
3504,TEAM GROUP,Team Group Dark,8.0,DDR4,3333
3509,TEAM GROUP,Team Group Dark,16.0,DDR4,3333
3510,TEAM GROUP,Team Group Dark,16.0,DDR4,3600
3511,TEAM GROUP,Team Group Dark,16.0,DDR4,3866
3519,TEAM GROUP,Team Group Delta,4.0,DDR4,2400
3521,TEAM GROUP,Team Group Delta,8.0,DDR4,2400
3524,TEAM GROUP,Team Group Delta,16.0,DDR4,2400
3527,TEAM GROUP,Team Group Delta,32.0,DDR4,2400
3520,TEAM GROUP,Team Group Delta,4.0,DDR4,2666
3522,TEAM GROUP,Team Group Delta,8.0,DDR4,2666
3525,TEAM GROUP,Team Group Delta,16.0,DDR4,2666
3528,TEAM GROUP,Team Group Delta,32.0,DDR4,2666
3523,TEAM GROUP,Team Group Delta,8.0,DDR4,3000
3526,TEAM GROUP,Team Group Delta,16.0,DDR4,3000
3529,TEAM GROUP,Team Group Delta,32.0,DDR4,3000
3530,TEAM GROUP,Team Group Elite,1.0,DDR2,667
3532,TEAM GROUP,Team Group Elite,2.0,DDR2,667
3534,TEAM GROUP,Team Group Elite,4.0,DDR2,667
3531,TEAM GROUP,Team Group Elite,1.0,DDR2,800
3533,TEAM GROUP,Team Group Elite,2.0,DDR2,800
3535,TEAM GROUP,Team Group Elite,4.0,DDR2,800
3536,TEAM GROUP,Team Group Elite,2.0,DDR3,1066
3539,TEAM GROUP,Team Group Elite,4.0,DDR3,1066
3537,TEAM GROUP,Team Group Elite,2.0,DDR3,1333
3540,TEAM GROUP,Team Group Elite,4.0,DDR3,1333
3542,TEAM GROUP,Team Group Elite,8.0,DDR3,1333
3545,TEAM GROUP,Team Group Elite,16.0,DDR3,1333
3538,TEAM GROUP,Team Group Elite,2.0,DDR3,1600
3541,TEAM GROUP,Team Group Elite,4.0,DDR3,1600
